filepath,filename,label,common_name,scientific_name,split
train_audio/houspa/XC133262.ogg,XC133262.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1685367.ogg,iNat1685367.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat732709.ogg,iNat732709.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1200090.ogg,iNat1200090.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat431402.ogg,iNat431402.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1321375.ogg,iNat1321375.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1430160.ogg,iNat1430160.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat903559.ogg,iNat903559.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat501819.ogg,iNat501819.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat552637.ogg,iNat552637.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1721096.ogg,iNat1721096.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1135883.ogg,iNat1135883.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat469391.ogg,iNat469391.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1018099.ogg,iNat1018099.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat582949.ogg,iNat582949.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC846054.ogg,XC846054.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat425592.ogg,iNat425592.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat753039.ogg,iNat753039.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat955128.ogg,iNat955128.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat672437.ogg,iNat672437.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat405806.ogg,iNat405806.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1318273.ogg,iNat1318273.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1586869.ogg,iNat1586869.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat946482.ogg,iNat946482.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1660647.ogg,iNat1660647.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1006127.ogg,iNat1006127.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1067784.ogg,iNat1067784.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1642031.ogg,iNat1642031.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat577705.ogg,iNat577705.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1359551.ogg,iNat1359551.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat710236.ogg,iNat710236.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat75283.ogg,iNat75283.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC582298.ogg,XC582298.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC469947.ogg,XC469947.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat251864.ogg,iNat251864.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC696748.ogg,XC696748.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1316764.ogg,iNat1316764.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat502634.ogg,iNat502634.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1593817.ogg,iNat1593817.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1660798.ogg,iNat1660798.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC322518.ogg,XC322518.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat926899.ogg,iNat926899.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat590161.ogg,iNat590161.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat467043.ogg,iNat467043.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1666148.ogg,iNat1666148.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat578533.ogg,iNat578533.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC701363.ogg,XC701363.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat882158.ogg,iNat882158.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1718002.ogg,iNat1718002.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat75330.ogg,iNat75330.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1058900.ogg,iNat1058900.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC620829.ogg,XC620829.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1073919.ogg,iNat1073919.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1583013.ogg,iNat1583013.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat485837.ogg,iNat485837.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat678425.ogg,iNat678425.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat649339.ogg,iNat649339.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC756095.ogg,XC756095.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat925162.ogg,iNat925162.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1680712.ogg,iNat1680712.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat348673.ogg,iNat348673.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat517610.ogg,iNat517610.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat80479.ogg,iNat80479.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat287960.ogg,iNat287960.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat34444.ogg,iNat34444.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC697261.ogg,XC697261.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1055234.ogg,iNat1055234.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1282035.ogg,iNat1282035.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1358970.ogg,iNat1358970.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC709860.ogg,XC709860.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1202458.ogg,iNat1202458.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat341883.ogg,iNat341883.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC807192.ogg,XC807192.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC775840.ogg,XC775840.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat243329.ogg,iNat243329.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat366298.ogg,iNat366298.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat943590.ogg,iNat943590.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC418161.ogg,XC418161.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1317322.ogg,iNat1317322.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1406027.ogg,iNat1406027.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat957832.ogg,iNat957832.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1399709.ogg,iNat1399709.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC122553.ogg,XC122553.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat813622.ogg,iNat813622.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC723747.ogg,XC723747.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat909414.ogg,iNat909414.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat679030.ogg,iNat679030.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat511951.ogg,iNat511951.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat678284.ogg,iNat678284.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1229839.ogg,iNat1229839.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1301690.ogg,iNat1301690.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat328516.ogg,iNat328516.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC431685.ogg,XC431685.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat849843.ogg,iNat849843.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat50845.ogg,iNat50845.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat989541.ogg,iNat989541.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC977863.ogg,XC977863.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat412789.ogg,iNat412789.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC956837.ogg,XC956837.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1503016.ogg,iNat1503016.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat107092.ogg,iNat107092.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC527399.ogg,XC527399.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1532478.ogg,iNat1532478.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC449167.ogg,XC449167.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC901050.ogg,XC901050.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat901985.ogg,iNat901985.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat675508.ogg,iNat675508.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC951117.ogg,XC951117.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat970291.ogg,iNat970291.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat455225.ogg,iNat455225.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC583066.ogg,XC583066.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC544305.ogg,XC544305.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1109081.ogg,iNat1109081.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat628297.ogg,iNat628297.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1376988.ogg,iNat1376988.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat422148.ogg,iNat422148.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1417357.ogg,iNat1417357.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC819764.ogg,XC819764.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1099914.ogg,iNat1099914.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat712654.ogg,iNat712654.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat19684.ogg,iNat19684.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC641189.ogg,XC641189.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC801548.ogg,XC801548.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC345826.ogg,XC345826.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat409684.ogg,iNat409684.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC679872.ogg,XC679872.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1421926.ogg,iNat1421926.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat660889.ogg,iNat660889.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1391244.ogg,iNat1391244.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC643517.ogg,XC643517.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat199904.ogg,iNat199904.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat444773.ogg,iNat444773.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat907615.ogg,iNat907615.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1265070.ogg,iNat1265070.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1420975.ogg,iNat1420975.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat360930.ogg,iNat360930.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat491416.ogg,iNat491416.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat346027.ogg,iNat346027.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1304457.ogg,iNat1304457.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat768970.ogg,iNat768970.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1674743.ogg,iNat1674743.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1669952.ogg,iNat1669952.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat415192.ogg,iNat415192.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat876675.ogg,iNat876675.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat702913.ogg,iNat702913.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC172822.ogg,XC172822.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC1070372.ogg,XC1070372.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat754256.ogg,iNat754256.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1550627.ogg,iNat1550627.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat207260.ogg,iNat207260.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC367473.ogg,XC367473.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1542595.ogg,iNat1542595.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat578700.ogg,iNat578700.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat200228.ogg,iNat200228.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC915596.ogg,XC915596.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1150859.ogg,iNat1150859.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat590033.ogg,iNat590033.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1123600.ogg,iNat1123600.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC282806.ogg,XC282806.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC695471.ogg,XC695471.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat990606.ogg,iNat990606.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat981017.ogg,iNat981017.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1023463.ogg,iNat1023463.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat209657.ogg,iNat209657.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC422728.ogg,XC422728.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1512573.ogg,iNat1512573.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC306629.ogg,XC306629.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1303881.ogg,iNat1303881.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat429337.ogg,iNat429337.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat581211.ogg,iNat581211.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat414893.ogg,iNat414893.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC570011.ogg,XC570011.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat997873.ogg,iNat997873.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1729310.ogg,iNat1729310.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1415480.ogg,iNat1415480.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat723876.ogg,iNat723876.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat951925.ogg,iNat951925.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat894330.ogg,iNat894330.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat872358.ogg,iNat872358.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat943556.ogg,iNat943556.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat137119.ogg,iNat137119.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat637351.ogg,iNat637351.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat487118.ogg,iNat487118.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1314723.ogg,iNat1314723.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1307600.ogg,iNat1307600.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat613464.ogg,iNat613464.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC436308.ogg,XC436308.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat505446.ogg,iNat505446.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1244468.ogg,iNat1244468.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC562066.ogg,XC562066.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat962378.ogg,iNat962378.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1544454.ogg,iNat1544454.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1120741.ogg,iNat1120741.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1542958.ogg,iNat1542958.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1722740.ogg,iNat1722740.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat915256.ogg,iNat915256.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC263859.ogg,XC263859.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1021998.ogg,iNat1021998.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat505705.ogg,iNat505705.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat182286.ogg,iNat182286.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1003848.ogg,iNat1003848.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat609696.ogg,iNat609696.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat628067.ogg,iNat628067.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1368338.ogg,iNat1368338.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat31408.ogg,iNat31408.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC313075.ogg,XC313075.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC777636.ogg,XC777636.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC402128.ogg,XC402128.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC498493.ogg,XC498493.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1685373.ogg,iNat1685373.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1281858.ogg,iNat1281858.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat568357.ogg,iNat568357.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1394536.ogg,iNat1394536.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat552239.ogg,iNat552239.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat930782.ogg,iNat930782.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1005246.ogg,iNat1005246.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/XC357671.ogg,XC357671.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat1363165.ogg,iNat1363165.ogg,houspa,House Sparrow,Passer domesticus,train
train_audio/houspa/iNat411345.ogg,iNat411345.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC501187.ogg,XC501187.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC983499.ogg,XC983499.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC650350.ogg,XC650350.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC310563.ogg,XC310563.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC546263.ogg,XC546263.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1287161.ogg,iNat1287161.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1015815.ogg,iNat1015815.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat648732.ogg,iNat648732.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1569993.ogg,iNat1569993.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat606022.ogg,iNat606022.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat464631.ogg,iNat464631.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat893151.ogg,iNat893151.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat339547.ogg,iNat339547.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat343304.ogg,iNat343304.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1136280.ogg,iNat1136280.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat714060.ogg,iNat714060.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC651792.ogg,XC651792.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC669835.ogg,XC669835.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC475444.ogg,XC475444.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1362082.ogg,iNat1362082.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1284719.ogg,iNat1284719.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1098320.ogg,iNat1098320.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat125164.ogg,iNat125164.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat509247.ogg,iNat509247.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat57424.ogg,iNat57424.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1321989.ogg,iNat1321989.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat991150.ogg,iNat991150.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC474814.ogg,XC474814.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat354848.ogg,iNat354848.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat682765.ogg,iNat682765.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat406756.ogg,iNat406756.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat70272.ogg,iNat70272.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat161528.ogg,iNat161528.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat625289.ogg,iNat625289.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC788183.ogg,XC788183.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1558777.ogg,iNat1558777.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC924752.ogg,XC924752.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC563091.ogg,XC563091.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1328729.ogg,iNat1328729.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat439390.ogg,iNat439390.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat851766.ogg,iNat851766.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat349281.ogg,iNat349281.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat544318.ogg,iNat544318.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat880892.ogg,iNat880892.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat966924.ogg,iNat966924.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat978488.ogg,iNat978488.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat951691.ogg,iNat951691.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat675035.ogg,iNat675035.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1439476.ogg,iNat1439476.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1146681.ogg,iNat1146681.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1630222.ogg,iNat1630222.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat358583.ogg,iNat358583.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1732450.ogg,iNat1732450.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC821004.ogg,XC821004.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1523096.ogg,iNat1523096.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat1114279.ogg,iNat1114279.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat18579.ogg,iNat18579.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/iNat915138.ogg,iNat915138.ogg,houspa,House Sparrow,Passer domesticus,val
train_audio/houspa/XC704130.ogg,XC704130.ogg,houspa,House Sparrow,Passer domesticus,val
